0.323	16	0	0	0	0	0.064	0	0
0.329	16	0	0	0	0	0.064	0	0
0.334	15.9999	4.8762e-05	1.97329e-05	2.54475e-08	6.34732e-08	0.0479999	0.000334007	-0.0267985
0.34	15.9997	0.000261338	0.000107913	3.76495e-07	9.35002e-07	0.143999	0.000728259	-0.0584306
0.346	15.9992	0.000614529	0.000258641	1.44549e-06	3.57597e-06	0.239996	0.00112127	-0.0894984
0.352	15.9986	0.00109504	0.000469582	3.60061e-06	8.87621e-06	0.335989	0.00151388	-0.120012
0.358	15.9978	0.00169044	0.00073847	7.19637e-06	1.76835e-05	0.431979	0.00190518	-0.149981
0.363	15.997	0.00226578	0.00100513	1.15395e-05	2.8286e-05	0.511966	0.00222993	-0.174547
0.369	15.9959	0.00304145	0.00137423	1.86513e-05	4.55948e-05	0.607945	0.0026172	-0.203543
0.375	15.9948	0.00375132	0.00172105	2.6375e-05	6.43431e-05	0.687921	0.00293685	-0.227311
0.38	15.9933	0.00467016	0.00218216	3.80607e-05	9.2643e-05	0.783886	0.00331658	-0.255367
0.386	15.9917	0.00565244	0.00268985	5.26541e-05	0.000127909	0.879841	0.00369094	-0.282921
0.392	15.9899	0.0066884	0.00324155	7.04269e-05	0.000170786	0.975786	0.00405959	-0.309984
0.398	15.988	0.00785728	0.00387071	9.17079e-05	0.000222063	1.07172	0.00485016	-0.336565
0.404	15.9857	0.00905097	0.00453685	0.000116949	0.000282841	1.16764	0.00477794	-0.419755
0.411	15.983	0.0100939	0.00516766	0.000146079	0.000352931	1.26355	0.00470962	-0.501462
0.417	15.9797	0.0109987	0.00576499	0.000178894	0.000431827	1.35944	0.00464518	-0.581712
0.422	15.976	0.0117771	0.00633061	0.000215196	0.000519078	1.4553	0.00458425	-0.660529
0.429	15.971	0.0125399	0.00695255	0.00026171	0.000630896	1.56712	0.0045169	-0.750708
0.435	15.9663	0.0130802	0.00745482	0.000304946	0.000734928	1.66293	0.00446205	-0.826511
0.44	15.962	0.0134576	0.00785272	0.000343223	0.000827155	1.74275	0.00441855	-0.888646
0.447	15.9565	0.0138303	0.00830661	0.000391713	0.000944226	1.83851	0.00436844	-0.961988
0.453	15.9494	0.0141642	0.00880513	0.000451623	0.00108932	1.95018	0.0043121	-1.0459
0.458	15.9441	0.0143422	0.00914169	0.000496497	0.0011984	2.02991	0.00427333	-1.10477
0.465	15.9372	0.0144952	0.00952509	0.000552508	0.00133509	2.12556	0.00422837	-1.17426
0.471	15.93	0.014588	0.0098871	0.000610755	0.00147795	2.22116	0.00418465	-1.24251
0.477	15.921	0.0146275	0.0102837	0.000681369	0.00165224	2.33264	0.0041351	-1.32059
0.482	15.9143	0.0146147	0.0105506	0.00073346	0.00178166	2.41222	0.00410057	-1.37537
0.489	15.9058	0.0145586	0.0108539	0.000797683	0.00194226	2.50769	0.00405997	-1.44003
