0	0	0.08	0	0	16
0	0	9.84537	0	0	16
0	0	9.92537	0	0	16
0	0	10.0054	0	0	16
0	0	10.0854	0	0	16
0	0	10.1654	0	0	16
0	0	10.2454	0	0	16
0	0	10.3254	0	0	16
0	0	10.4054	0	0	16
0	0	10.4854	0	0	16
0	0	10.5654	0	0	16
0	0	10.6454	0	0	16
0	0	10.7254	0	0	16
0	0	10.8054	0	0	16
0	0	10.8854	0	0	16
0	0	10.9654	0	0	16
0	0	11.0454	0	0	16
0	0	11.1254	0	0	16
0	0	11.2054	0	0	16
0	0	11.2854	0	0	16
0	0	11.3654	0	0	16
0	0	11.4454	0	0	16
0	0	11.5254	0	0	16
0	0	11.6054	0	0	16
0	0	11.6854	0	0	16
0	0	11.7654	0	0	16
0	0	11.8454	0	0	16
0	0	11.9254	0	0	16
0	0	12.0054	0	0	16
0	0	12.0854	0	0	16
0	0	12.1654	0	0	16
0	0	12.2454	0	0	16
0	0	12.3254	0	0	16
0	0	12.4054	0	0	16
0	0	12.4854	0	0	16
0	0	12.5654	0	0	16
0	0	12.6454	0	0	16
0	0	12.7254	0	0	16
0	0	12.8054	0	0	16
0	0	12.8854	0	0	16
0	0	12.9654	0	0	16
0	0	13.0454	0	0	16
0	0	13.1254	0	0	16
0	0	13.2054	0	0	16
0	0	13.2854	0	0	16
0	0	13.3654	0	0	16
0	0	13.4454	0	0	16
0	0	13.5254	0	0	16
0	0	13.6054	0	0	16
0	0	13.6854	0	0	16
0	0	13.7654	0	0	16
0	0	13.8454	0	0	16
0	0	13.9254	0	0	16
0	0	14.0054	0	0	16
0	0	14.0854	0	0	16
0	0	14.1654	0	0	16
0	0	14.2454	0	0	16
0	0	14.3254	0	0	16
0	0	14.4054	0	0	16
0	0	14.4854	0	0	16
0	0	14.5654	0	0	16
0	0	14.6454	0	0	16
0	0	14.7254	0	0	16
0	0	14.8054	0	0	16
0	0	14.8854	0	0	16
0	0	14.9654	0	0	16
0	0	15.0454	0	0	16
0	0	15.1254	0	0	16
0	0	15.2054	0	0	16
0	0	15.2854	0	0	16
0	0	15.3654	0	0	16
0	0	15.4454	0	0	16
0	0	15.5254	0	0	16
0	0	15.6054	0	0	16
0	0	15.6854	0	0	16
0	0	15.7654	0	0	16
0	0	15.8454	0	0	16
0	0	15.9254	0	0	16
0	0	16.0054	0	0	16
0	0	16.0854	0	0	16
0	0	16.1654	0	0	16
0	0	16.2454	0	0	16
0	0	16.3254	0	0	16
0	0	16.4054	0	0	16
0	0	16.4854	0	0	16
0	0	16.5654	0	0	16
0	0	16.6454	0	0	16
0	0	16.7254	0	0	16
0	0	16.8054	0	0	16
0	0	16.8854	0	0	16
0	0	16.9654	0	0	16
0	0	17.0454	0	0	16
0	0	17.1254	0	0	16
0	0	17.2054	0	0	16
0	0	17.2854	0	0	16
0	0	17.3654	0	0	16
0	0	17.4454	0	0	16
0	0	17.5254	0	0	15.9999
0	0	17.6054	0	0	15.9999
0	0	17.6854	0	0	15.9999
0	0	17.7654	0	0	15.9999
0	0	17.8454	0	0	15.9999
0	0	17.9254	0	0	15.9999
0	0	18.0054	0	0	15.9999
0	0	18.0854	0	0	15.9998
0	0	18.1654	0	0	15.9998
0	0	18.2454	0	0	15.9998
0	0	18.3254	0	0	15.9998
0	0	18.4054	0	0	15.9998
0	0	18.4854	0	0	15.9998
0	0	18.5654	0	0	15.9997
0	0	18.6454	0	0	15.9997
0	0	18.7254	0	0	15.9997
0	0	18.8054	0	0	15.9997
0	0	18.8854	0	0	15.9997
0	0	18.9654	0	0	15.9996
0	0	19.0453	0	0	15.9996
0	0	19.1253	0	0	15.9996
0	0	19.2053	0	0	15.9996
0	0	19.2853	0	0	15.9996
0	0	19.3653	0	0	15.9995
0	0	19.4453	0	0	15.9995
0	0	19.5253	0	0	15.9994
0	0	19.6053	0	0	15.9995
0	0	19.6853	0	0	15.9994
0	0	19.7653	0	0	15.9994
0	0	19.8453	0	0	15.9993
0	0	19.9253	0	0	15.9993
0	0	20.0053	0	0	15.9993
0	0	20.0853	0	0	15.9992
0	0	20.1653	0	0	15.9992
0	0	20.2453	0	0	15.9992
0	0	20.3253	0	0	15.9991
0	0	20.4053	0	0	15.999
0	0	20.4853	0	0	15.999
0	0	20.5653	0	0	15.9989
0	0	20.6453	0	0	15.9988
0	0	20.7253	0	0	15.9988
0	0	20.8053	0	0	15.9988
0	0	20.8853	0	0	15.9987
0	0	20.9653	0	0	15.9986
0	0	21.0452	0	0	15.9985
0	0	21.1252	0	0	15.9984
0	0	21.2052	0	0	15.9983
0	0	21.2852	0	0	15.9981
0	0	21.3652	0	0	15.9979
0	0	21.4452	0	0	15.9977
0	0	21.5252	0	0	15.9976
0	0	21.6052	0	0	15.9975
0	0	21.6852	0	0	15.9973
0	0	21.7651	0	0	15.9972
0	0	21.8451	0	0	15.997
0	0	21.9251	0	0	15.9968
0	0	22.0051	0	0	15.9967
0	0	22.0851	0	0	15.9965
0	0	22.1651	0	0	15.9963
0	0	22.245	0	0	15.9961
0	0	22.325	0	0	15.9959
0	0	22.405	0	0	15.996
