0.606	15.996	0.000428743	-0.00468013	0.000378013	0.0209865	9.73338	0	0
0.61	15.9962	4.19999e-05	-0.00418979	0.000198655	0.0205786	9.79889	0	0
0.615	15.9961	0.000265317	-0.00517993	0.00024715	0.0200809	9.88149	-1.08251e-05	0.000963538
0.62	15.9963	0.00114245	-0.00640805	0.000471978	0.0208544	9.96339	-9.19513e-06	-0.0715859
0.625	15.9953	0.00278393	-0.00678028	0.00034836	0.0205277	10.0452	-8.80043e-06	-0.143066
0.63	15.9947	0.00364015	-0.00571663	0.000325482	0.0215095	10.1256	-0.000293419	-0.213593
0.634	15.9931	0.00341294	-0.00552406	0.000382325	0.0224808	10.1921	-0.000500331	-0.269289
0.639	15.9915	0.00297063	-0.0066748	0.000339804	0.021915	10.2736	-0.000801177	-0.338043
0.644	15.9886	0.00331911	-0.00692475	0.000283965	0.0217149	10.3551	-0.00118636	-0.405362
0.649	15.987	0.00236994	-0.00685338	0.000186582	0.0221194	10.4352	-0.00148211	-0.474006
0.654	15.9844	0.0028018	-0.00802953	0.000156996	0.0205039	10.5128	-0.0017394	-0.54162
0.659	15.9814	0.00230061	-0.00786942	0.000166627	0.0218642	10.5935	-0.00186068	-0.608276
0.664	15.979	0.00190331	-0.00744549	0.000123788	0.0207194	10.6583	-0.00192036	-0.660834
0.668	15.9753	0.00236556	-0.00728476	4.30572e-05	0.0201648	10.7386	-0.00201985	-0.725671
0.673	15.9713	0.0025426	-0.00733029	-1.56314e-05	0.019662	10.8201	-0.00202588	-0.789154
0.678	15.9682	0.00130916	-0.0072923	0.000127067	0.0161968	10.895	-0.00197297	-0.851695
0.683	15.965	0.00237185	-0.00706997	0.000194812	0.0185723	10.9729	-0.00186791	-0.91335
0.688	15.9608	0.00289615	-0.00750378	0.000234117	0.0173041	11.0517	-0.0017311	-0.974013
0.693	15.957	0.00212954	-0.00727224	0.000145358	0.016737	11.1174	-0.00178839	-1.02191
0.697	15.9519	0.00237045	-0.0077129	0.000353699	0.0182828	11.1969	-0.00189794	-1.081
0.702	15.9468	0.00217983	-0.00745653	0.000472672	0.0177579	11.276	-0.00186727	-1.13886
0.707	15.941	0.00197344	-0.00807247	0.000538972	0.0185698	11.3533	-0.00210377	-1.19588
0.712	15.9352	0.00162312	-0.00786751	0.000313726	0.0187439	11.433	-0.00242949	-1.25248
0.717	15.9284	0.00129175	-0.00789226	0.000398641	0.0233308	11.5143	-0.00278934	-1.30818
0.721	15.924	0.00192497	-0.0086275	0.000299652	0.0261923	11.5787	-0.00293206	-1.35216
0.726	15.9171	0.00180139	-0.00898477	0.00020298	0.0258283	11.658	-0.00333529	-1.40605
0.731	15.9102	0.0018503	-0.00962955	0.000139742	0.0244291	11.7366	-0.00374926	-1.45923
0.736	15.9038	0.00192864	-0.0105627	6.46672e-06	0.0230982	11.8129	-0.00405604	-1.51161
0.74	15.8973	0.00197677	-0.0102095	7.2742e-05	0.0238417	11.8738	-0.0042262	-1.55295
0.745	15.8893	0.00191018	-0.00884715	4.74513e-06	0.0216402	11.9511	-0.00428371	-1.60392
0.75	15.8808	0.00137751	-0.00985708	-0.000331841	0.0232952	12.0284	-0.00443696	-1.65365
0.755	15.872	0.000470624	-0.0104239	-0.000568352	0.0257615	12.1089	-0.00446284	-1.70259
0.76	15.8624	0.000850055	-0.0108905	-0.000508964	0.0275567	12.1903	-0.00419636	-1.75074
0.765	15.8539	0.000591712	-0.0113643	-0.000531968	0.0296905	12.2726	-0.00373858	-1.79819
0.769	15.8464	0.00125441	-0.0118521	-0.000551612	0.02923	12.334	-0.00349026	-1.83567
0.774	15.8367	0.00132716	-0.012397	-0.000739638	0.0288147	12.4165	-0.00321917	-1.882
0.779	15.8263	0.000483646	-0.0116553	-0.000733186	0.0298577	12.4931	-0.00296792	-1.92724
0.784	15.8156	0.000603501	-0.0122472	-0.000839403	0.0322389	12.5681	-0.0025436	-1.97189
0.789	15.8047	0.000616487	-0.0130958	-0.00100127	0.0337508	12.6484	-0.00212106	-2.01577
0.794	15.7936	0.00130259	-0.0126299	-0.00103797	0.0325331	12.7268	-0.00168332	-2.06059
