0.045636	0	0
0.046099	0	0
0.046991	-2.64283	3.19136
0.047535	-2.64283	3.19136
0.048129	-2.63686	2.42682
0.049337	1.8	0.787795
0.050345	1.8	0.718165
0.051359	1.8	0.626003
0.052364	1.8	0.499292
0.053151	1.8	0.499292
0.054151	1.8	0.400136
0.055114	1.8	0.35139
0.056053	1.8	0.296644
0.057019	1.8	0.284562
0.057994	1.8	0.223294
0.058813	1.8	0.223294
0.059778	1.8	0.191463
0.06073	1.8	0.17777
0.061692	1.8	0.143926
0.062686	1.8	0.11878
0.063639	1.8	0.10285
0.06457	1.8	0.0926432
0.065627	1.8	0.088237
0.066574	1.8	0.0842329
0.067522	1.8	0.0757334
0.068474	1.8	0.0678429
0.069267	1.8	0.0656622
0.069874	1.8	0.0609845
0.070501	1.8	0.0593786
0.071079	1.8	0.0558997
0.071643	1.8	0.0530447
0.072126	1.8	0.0502419
0.07261	1.8	0.0479407
0.073139	1.8	0.0463028
0.073689	1.8	0.0445798
0.074253	-4.99122	0.11345
0.074853	-4.9914	0.110499
0.075438	-4.99158	0.108143
0.076028	-4.99176	0.106381
0.076557	1.8	0.0389809
0.077213	1.8	0.0384975
0.07772	1.8	0.0381819
0.078278	1.8	0.0374751
0.078856	1.8	0.0368729
0.079434	1.8	0.0360656
0.079997	1.8	0.0351845
0.080667	1.8	0.0342452
0.081149	1.8	0.0332599
0.081714	1.8	0.032238
0.082303	1.8	0.0311873
0.082855	1.8	0.0301136
0.083435	1.8	0.0290218
0.083988	1.8	0.0279157
0.084622	1.8	0.0267983
0.085148	1.8	0.0254837
0.085797	1.8	0.0243501
0.086308	1.8	0.0235915
0.086899	1.8	0.0224489
0.087502	1.8	0.0213023
0.088067	1.8	0.0201535
0.088665	1.8	0.0190031
0.089268	1.8	0.0178515
0.08983	1.8	0.0166991
0.090401	1.8	0.0155463
0.090999	1.8	0.0145856
0.091547	1.8	0.0134321
0.092096	1.8	0.0122787
0.092669	1.8	0.0113179
0.093228	1.8	0.0101649
0.093786	1.8	0.00901254
0.094352	1.8	0.00786108
0.094911	1.8	0.00690223
0.095489	1.8	0.00575194
0.09605	1.8	0.00460244
0.096633	1.8	0.00345412
0.097189	1.8	0.00230694
0.097747	1.8	0.00116089
0.098302	1.8	1.59457e-05
0.098852	1.8	-0.00131833
0.099414	1.8	-0.00207979
0.099986	1.8	-0.00322201
0.100576	1.8	-0.00417352
0.10115	1.8	-0.0053147
0.101716	1.8	-0.00645478
0.102286	1.8	-0.00759347
0.102823	1.8	-0.00873083
0.103398	1.8	-0.00986691
0.103959	1.8	-0.0108127
0.104518	1.8	-0.0119471
0.105033	1.8	-0.0130805
0.105556	1.8	-0.0142125
0.106114	1.8	-0.0153433
0.10668	1.8	-0.0164727
0.10719	1.8	-0.017601
0.107768	1.8	-0.0185403
0.108291	1.8	-0.0198545
0.108822	1.8	-0.020792
0.109469	1.8	-0.0219162
0.109947	1.8	-0.0230393
0.110461	1.8	-0.024348
0.110982	1.8	-0.0254677
0.111533	1.8	-0.026586
0.112057	1.8	-0.027331
0.112613	1.8	-0.0284485
0.11314	1.8	-0.0295654
0.113659	1.8	-0.0306808
0.11418	1.8	-0.0319803
0.114695	1.8	-0.0330922
0.115243	1.8	-0.0342026
0.115802	1.8	-0.0351272
0.116338	1.8	-0.0362362
0.116879	1.8	-0.0373442
0.117405	1.8	-0.0384509
0.117964	1.8	-0.0395563
0.118523	1.8	-0.0406605
0.119038	1.8	-0.0417634
0.119597	1.8	-0.0430485
0.120117	1.8	-0.0437818
0.120653	1.8	-0.0448816
0.12117	1.8	-0.0459806
0.121684	1.8	-0.0470782
0.122194	1.8	-0.0481745
0.122705	1.8	-0.0492694
0.123222	1.8	-0.0503629
0.123759	1.8	-0.0512733
0.124276	1.8	-0.0521831
0.124873	1.8	-0.0532744
0.125377	1.8	-0.0543645
0.125891	1.8	-0.055453
0.126397	1.8	-0.056721
0.126921	1.8	-0.0576251
0.127457	1.8	-0.0587092
0.128124	1.8	-0.0596118
0.128793	1.8	-0.0598074
0.129423	1.8	-0.0617753
0.129999	1.8	-0.0628535
0.130653	1.8	-0.0639293
0.13128	1.8	-0.0651832
0.132048	1.8	-0.0615787
0.132766	1.8	-0.0673282
0.133561	1.8	-0.0617269
0.134345	1.8	-0.0684981
0.135218	1.8	-0.0676394
0.136037	1.8	-0.0680449
0.136836	1.8	-0.0682251
0.13764	1.8	-0.0683054
0.138428	1.8	-0.0683132
0.139221	1.8	-0.0682584
0.140024	1.8	-0.0681412
0.141139	1.8	-0.0679629
0.142172	1.8	-0.0677274
0.143196	1.8	-0.0674384
0.144279	1.8	-0.0670993
0.14528	1.8	-0.0667135
0.146387	1.8	-0.0663471
0.14746	1.8	-0.0659457
0.148529	1.8	-0.0654419
0.149558	1.8	-0.064988
0.150636	1.8	-0.0645015
0.151689	1.8	-0.0639029
0.152804	1.8	-0.063375
0.153913	1.8	-0.062817
0.154954	1.8	-0.0623426
0.156091	1.8	-0.0617409
0.157189	1.8	-0.0610245
0.158289	1.8	-0.0602941
0.159341	1.8	-0.059653
0.160426	1.8	-0.0589868
0.161448	1.8	-0.0581875
0.162503	1.8	-0.0575026
0.163514	1.8	-0.0569203
0.164523	1.8	-0.0560622
0.165574	1.8	-0.055091
0.166633	1.8	-0.0542366
0.167633	1.8	-0.0534862
0.16869	1.8	-0.0527162
0.169704	1.8	-0.0518013
0.170764	1.8	-0.0511655
0.171834	1.8	-0.050359
0.172845	1.8	-0.0494192
0.173865	1.8	-0.0486237
0.174911	1.8	-0.0476645
0.175937	1.8	-0.0467133
0.176963	1.8	-0.0457527
0.177972	1.8	-0.0447852
0.179015	1.8	-0.0441062
0.180045	1.8	-0.0430995
0.18111	1.8	-0.0422681
0.182185	1.8	-0.0414182
0.183245	1.8	-0.0404171
0.184349	1.8	-0.039576
0.18546	1.8	-0.038568
0.186525	1.8	-0.0378744
0.187568	1.8	-0.0370017
0.188621	1.8	-0.0359929
0.189664	1.8	-0.0349964
0.190773	1.8	-0.0339977
0.191892	1.8	-0.033148
0.193009	1.8	-0.032286
0.194084	1.8	-0.0314259
0.195173	1.8	-0.0307198
0.196309	1.8	-0.0296969
0.197446	1.8	-0.0288548
0.198551	1.8	-0.0279995
0.1996	1.8	-0.0269988
0.200686	1.8	-0.0261615
0.201737	1.8	-0.0251656
0.202762	1.8	-0.0243339
0.203771	1.8	-0.0237922
0.204822	1.8	-0.0227783
0.206131	1.8	-0.0218156
0.207329	1.8	-0.0209955
0.208522	1.8	-0.0201677
0.209588	1.8	-0.0192027
0.210674	1.8	-0.0182573
0.211737	1.8	-0.0174551
0.21285	1.8	-0.0166461
0.213986	1.8	-0.015705
0.215225	1.8	-0.0149193
0.216597	1.8	-0.0139908
0.217959	1.8	-0.0132167
0.219083	1.8	-0.0123029
0.220107	1.8	-0.0111577
0.221165	1.8	-0.0108127
0.222305	1.8	-0.00962012
0.223816	1.8	-0.00890468
0.225306	1.8	-0.0079078
0.226355	1.8	-0.00719368
0.227539	1.8	-0.00658926
0.228793	1.8	-0.00561267
0.229868	1.8	-0.00469036
0.231273	1.8	-0.0038899
0.232653	1.8	-0.0030892
0.23374	1.8	-0.00241266
0.235045	1.8	-0.00162181
0.23634	1.8	-0.000853668
0.237505	1.8	-9.57141e-05
0.238601	1.8	0.000754472
0.23973	1.8	0.00147791
0.240931	1.8	0.00220051
0.242365	1.8	0.00281108
0.243946	1.8	0.00352078
0.245074	1.8	0.00430198
0.246183	1.8	0.00478066
0.247433	1.8	0.00537101
0.24849	1.8	0.00603464
0.249575	1.8	0.00658928
0.250789	1.8	0.00723113
0.252055	1.8	0.007851
0.253456	1.8	0.00837648
0.254613	1.8	0.0089821
0.255709	1.8	0.00956612
0.256801	1.8	0.0103587
0.257888	1.8	0.0108888
0.258987	1.8	0.0114299
0.2603	1.8	0.0119565
0.261715	1.8	0.0124703
0.262984	1.8	0.0129712
0.264076	1.8	0.0135806
0.265372	1.8	0.014038
0.266697	1.8	0.0144387
0.267831	1.8	0.0148922
0.269143	1.8	0.0153262
0.270409	1.8	0.015748
0.271745	1.8	0.0161073
0.272906	1.8	0.0165592
0.274013	1.8	0.0169368
0.2752	1.8	0.0172646
0.276426	1.8	0.0176307
0.277847	1.8	0.017939
0.279107	1.8	0.0182825
0.280321	1.8	0.0186082
0.281416	1.8	0.0190185
0.282546	1.8	0.0192067
0.283663	1.8	0.0194465
0.284834	1.8	0.0197372
0.286006	1.8	0.020007
0.287353	1.8	0.0202402
0.288599	1.8	0.0205159
0.289833	1.8	0.0207249
0.290922	1.8	0.0209728
0.29231	1.8	0.0211791
0.293749	1.8	0.021378
0.294873	1.8	0.0215651
0.296274	1.8	0.0217409
0.297655	1.8	0.0219055
