	1.25312	2.0247e-05	1.26047	3.22555	0	0	1	3.23121	1e+08
	1.28875	2.2158e-05	1.2595	3.22534	0	0	1	3.23139	1e+08
	1.32424	2.41626e-05	1.25853	3.22513	0	0	1	3.23157	1e+08
	1.37143	2.69821e-05	1.25722	3.22483	0	0	1	3.23183	1e+08
	1.3891	2.80829e-05	1.25673	3.22472	0	0	1	3.23192	1e+08
	1.42442	3.03558e-05	1.25573	3.22448	0	0	1	3.23212	1e+08
	1.45972	3.27241e-05	1.25474	3.22425	0	0	1	3.23232	1e+08
	1.49505	3.51883e-05	1.25373	3.224	0	0	1	3.23253	1e+08
	1.53041	3.77484e-05	1.25272	3.22375	0	0	1	3.23274	1e+08
	1.55991	3.99553e-05	1.25186	3.22354	0	0	1	3.23292	1e+08
	1.59537	4.26917e-05	1.25084	3.22328	0	0	1	3.23314	1e+08
	1.63089	4.55242e-05	1.2498	3.22301	0	0	1	3.23337	1e+08
	1.66648	4.84525e-05	1.24876	3.22274	0	0	1	3.2336	1e+08
	1.70215	5.14765e-05	1.2477	3.22246	0	0	1	3.23383	1e+08
	1.7379	5.45958e-05	1.24664	3.22217	0	0	1	3.23407	1e+08
	1.77373	5.78097e-05	1.24558	3.22188	0	0	1	3.23432	1e+08
	1.80963	6.11176e-05	1.2445	3.22159	0	0	1	3.23457	1e+08
	1.84561	6.45188e-05	1.24342	3.22129	0	0	1	3.23482	1e+08
	1.88164	6.80122e-05	1.24233	3.22098	0	0	1	3.23508	1e+08
	1.91774	7.1597e-05	1.24123	3.22066	0	0	1	3.23535	1e+08
	1.94786	7.46532e-05	1.24032	3.2204	0	0	1	3.23557	1e+08
	1.98404	7.84022e-05	1.23921	3.22007	0	0	1	3.23585	1e+08
	2.02025	8.22388e-05	1.2381	3.21974	0	0	1	3.23613	1e+08
	2.05649	8.61616e-05	1.23698	3.2194	0	0	1	3.23641	1e+08
	2.09274	9.01689e-05	1.23586	3.21906	0	0	1	3.2367	1e+08
	2.12899	9.4259e-05	1.23473	3.21871	0	0	1	3.237	1e+08
	2.16523	9.843e-05	1.2336	3.21835	0	0	1	3.2373	1e+08
	2.20145	0.00010268	1.23247	3.21799	0	0	1	3.2376	8.03715
	2.23762	0.000107007	1.23134	3.21762	0	0	1	3.23791	8.55613
	2.2842	0.000111927	1.23001	3.21724	0	0	1	3.23822	8.33345
	2.35062	0.000117985	1.22833	3.21683	0	0	1	3.23852	8.11512
	2.43552	0.000125226	1.22633	3.21639	0	0	1	3.23881	7.90106
	2.51949	0.000132198	1.22444	3.216	0	0	1	3.23905	7.81658
	2.63513	0.00014174	1.22193	3.2155	0	0	1	3.23933	7.60855
	2.76603	0.000152627	1.2192	3.21496	0	0	1	3.23962	7.4054
	2.91124	0.000164939	1.21628	3.21438	0	0	1	3.2399	7.20647
	3.04259	0.00017635	1.21372	3.21386	0	0	1	3.24014	7.1302
	3.21195	0.000191516	1.21054	3.21319	0	0	1	3.24043	6.93729
	3.39348	0.000208397	1.20725	3.21248	0	0	1	3.24072	6.74907
	3.55359	0.000223868	1.20445	3.21183	0	0	1	3.24096	6.67863
	3.75588	0.000244241	1.20103	3.21101	0	0	1	3.24125	6.49635
	3.96877	0.000266735	1.19759	3.21012	0	0	1	3.24155	6.3186
	4.19181	0.000291521	1.19413	3.20917	0	0	1	3.24184	6.14484
	4.4246	0.000318784	1.19067	3.20816	0	0	1	3.24214	5.97499
	4.66683	0.000348727	1.18724	3.20707	0	0	1	3.24244	5.80901
	4.91818	0.000381566	1.18383	3.2059	0	0	1	3.24273	5.64684
	5.13442	0.00041131	1.18103	3.20487	0	0	1	3.24298	5.59107
	5.40189	0.000450072	1.17771	3.20356	0	0	1	3.24328	5.4344
	5.67785	0.000492425	1.17445	3.20217	0	0	1	3.24358	5.28181
	5.91418	0.00053066	1.17178	3.20094	0	0	1	3.24382	5.23131
	6.20531	0.000580321	1.16865	3.19938	0	0	1	3.24411	5.08402
	6.50453	0.000634389	1.16559	3.19772	0	0	1	3.2444	4.94062
	6.81174	0.000693179	1.16262	3.19597	0	0	1	3.24468	4.80065
	7.12686	0.000757024	1.15972	3.19412	0	0	1	3.24495	4.66407
	7.44983	0.000826269	1.1569	3.19216	0	0	1	3.24522	4.53079
	7.7806	0.000901275	1.15416	3.19009	0	0	1	3.24547	4.40076
	8.11915	0.000982419	1.1515	3.18791	0	0	1	3.24572	4.27392
	8.46545	0.00107009	1.14893	3.18561	0	0	1	3.24595	4.15019
	8.75996	0.00114843	1.14684	3.18361	0	0	1	3.24614	4.11597
	9.1205	0.00124915	1.1444	3.18108	0	0	1	3.24634	3.99673
	9.55094	0.00137644	1.14165	3.17797	0	0	1	3.24656	3.79684
	9.92829	0.00149445	1.13936	3.17517	0	0	1	3.24672	3.68522
	10.3134	0.00162117	1.13714	3.17222	0	0	1	3.24687	3.57611
	10.7064	0.00175708	1.13498	3.16913	0	0	1	3.24699	3.46973
	11.1072	0.00190268	1.13288	3.16589	0	0	1	3.24708	3.36601
	11.4473	0.00203179	1.13117	3.16308	0	0	1	3.24713	3.343
	11.8627	0.00219651	1.12917	3.15956	0	0	1	3.24717	3.24308
	12.2149	0.0023423	1.12753	3.1565	0	0	1	3.24718	3.22209
	12.5727	0.00249618	1.12592	3.15333	0	0	1	3.24716	3.20149
	13.0095	0.00269197	1.12403	3.14937	0	0	1	3.2471	3.1187
	13.3797	0.00286481	1.12248	3.14593	0	0	1	3.24702	3.1155
	13.831	0.00308427	1.12063	3.14165	0	0	1	3.24689	3.04258
	14.2893	0.00331725	1.11877	3.13718	0	0	1	3.24672	2.97216
	14.7539	0.00356413	1.11684	3.13254	0	0	1	3.24651	2.90401
	15.224	0.00382523	1.11482	3.12771	0	0	1	3.24626	2.83808
	15.6989	0.00410088	1.11265	3.12271	0	0	1	3.24598	2.77432
	16.1779	0.00439141	1.11029	3.11753	0	0	1	3.24567	2.71268
	16.6606	0.00469709	1.1077	3.11217	0	0	1	3.24532	2.6531
	17.2278	0.00507328	1.10432	3.1057	0	0	1	3.24488	2.52964
	17.7171	0.00541283	1.10109	3.09995	0	0	1	3.24447	-1.67635
	18.2088	0.00576843	1.0975	3.09403	0	0	1	3.24403	-1.43844
	18.6108	0.0060741	1.0937	3.08902	0	0	1	3.24371	-1.2377
	19.0715	0.00644747	1.08745	3.08302	0	0	1	3.24346	-0.796533
	19.4382	0.00676365	1.08082	3.07803	0	0	1	3.24337	-0.572778
	19.8579	0.00714826	1.07116	3.07206	0	0	1	3.2434	-0.328727
	20.2559	0.00753765	1.05963	3.06612	0	0	1	3.24359	-0.165786
	20.6338	0.00793118	1.04632	3.06022	0	0	1	3.24393	-0.0698315
	20.9932	0.00832837	1.03134	3.05434	0	0	1	3.24441	-0.021755
	21.2797	0.00866182	1.01767	3.04947	0	0	1	3.24492	-0.0112341
	21.6093	0.00906449	0.999955	3.04365	0	0	1	3.24565	-0.00744031
	21.9245	0.00946947	0.980915	3.03785	0	0	1	3.2465	-0.0207477
	22.2265	0.00987627	0.960674	3.03208	0	0	1	3.24746	-0.0456288
	22.4688	0.0102163	0.942972	3.02728	0	0	1	3.24836	-0.0534422
	22.749	0.0106252	0.920828	3.02154	0	0	1	3.24952	-0.0825852
	23.0187	0.0110345	0.897801	3.01582	0	0	1	3.25079	-0.116667
	23.2783	0.0114437	0.873996	3.01011	0	0	1	3.25216	-0.151604
	23.5286	0.0118523	0.849515	3.00442	0	0	1	3.25362	-0.185657
	23.7305	0.012192	0.828664	2.99969	0	0	1	3.2549	-0.179317
	23.9264	0.0125307	0.807459	2.99498	0	0	1	3.25625	-0.169723
	24.1541	0.0129352	0.781617	2.98933	0	0	1	3.25794	-0.196193
	24.3739	0.0133373	0.75542	2.98369	0	0	1	3.25972	-0.22494
	24.5863	0.0137363	0.728947	2.97807	0	0	1	3.26158	-0.251748
	24.7913	0.0141318	0.70227	2.97247	0	0	1	3.26353	-0.275971
	24.9893	0.0145233	0.67546	2.96689	0	0	1	3.26555	-0.297524
	25.1802	0.0149101	0.648581	2.96132	0	0	1	3.26765	-0.316466
	25.3943	0.0153548	0.617218	2.95486	0	0	1	3.2702	-0.380687
	25.5704	0.0157298	0.5904	2.94934	0	0	1	3.27246	-0.395669
	25.7397	0.0160985	0.563698	2.94385	0	0	1	3.27481	-0.40326
	25.9022	0.0164603	0.537162	2.93839	0	0	1	3.27724	-0.408717
	26.0324	0.0167561	0.51521	2.93385	0	0	1	3.27932	-0.365185
	26.1822	0.0171038	0.489101	2.92845	0	0	1	3.28189	-0.368012
	26.3252	0.0174431	0.463288	2.92308	0	0	1	3.28454	-0.374498
	26.4612	0.0177735	0.437813	2.91774	0	0	1	3.28728	-0.380097
	26.59	0.0180944	0.412715	2.91245	0	0	1	3.29009	-0.384426
	26.7118	0.0184054	0.388029	2.9072	0	0	1	3.29299	-0.387566
	26.8262	0.0187058	0.363792	2.902	0	0	1	3.29597	-0.389644
	26.9333	0.0189953	0.340035	2.89685	0	0	1	3.29903	-0.390778
	27.0328	0.0192733	0.316789	2.89175	0	0	1	3.30218	-0.391076
	27.1247	0.0195394	0.294083	2.8867	0	0	1	3.30541	-0.390634
	27.2089	0.019793	0.271944	2.88172	0	0	1	3.30873	-0.389539
	27.2851	0.0200338	0.250397	2.8768	0	0	1	3.31214	-0.387867
	27.3534	0.0202613	0.229467	2.87195	0	0	1	3.31564	-0.385663
	27.4134	0.0204751	0.209176	2.86716	0	0	1	3.31923	-0.382934
	27.4652	0.0206748	0.189547	2.86245	0	0	1	3.3229	-0.379808
	27.509	0.0208603	0.170619	2.85781	0	0	1	3.32666	-0.376306
	27.5451	0.0210317	0.152436	2.85324	0	0	1	3.33051	-0.37248
	27.5738	0.0211889	0.135038	2.84873	0	0	1	3.33443	-0.368379
	27.5955	0.0213322	0.118459	2.84429	0	0	1	3.33843	-0.364049
	27.6106	0.0214616	0.10273	2.83992	0	0	1	3.34249	-0.359529
	27.6192	0.0215773	0.087877	2.83561	0	0	1	3.34662	-0.354852
	27.6218	0.0216634	0.0761847	2.83206	0	0	1	3.35011	-0.307557
	27.6197	0.0217545	0.0629948	2.82786	0	0	1	3.35435	-0.303039
	27.612	0.0218324	0.0507332	2.82371	0	0	1	3.35865	-0.302502
	27.599	0.0218974	0.0394079	2.81961	0	0	1	3.36299	-0.301819
	27.5811	0.0219498	0.0290258	2.81557	0	0	1	3.36739	-0.300604
	27.5584	0.0219898	0.0195902	2.81158	0	0	1	3.37183	-0.298885
	27.5262	0.0220212	0.00977737	2.80698	0	0	1	3.37706	-0.338949
	27.494	0.0220353	0.00238351	2.8031	0	0	1	3.38158	-0.336164
	27.464	0.0220383	-0.0030638	2.79989	0	0	1	3.38538	-0.287951
	27.4176	0.0220296	-0.00960331	2.79546	0	0	1	3.39073	-0.321219
	27.3814	0.0220143	-0.013512	2.79232	0	0	1	3.39458	-0.277321
	27.3349	0.0219865	-0.0173737	2.7886	0	0	1	3.39922	-0.270839
	27.2766	0.0219413	-0.0207585	2.7843	0	0	1	3.40466	-0.308242
	27.2233	0.0218921	-0.0227267	2.78066	0	0	1	3.40936	-0.305408
	27.167	0.0218335	-0.0238527	2.77705	0	0	1	3.41406	-0.298269
	27.1081	0.0217659	-0.0241563	2.77348	0	0	1	3.41879	-0.291034
	27.0571	0.0217031	-0.0237982	2.77053	0	0	1	3.42274	-0.246247
	26.9938	0.0216202	-0.0226536	2.76702	0	0	1	3.42749	-0.240208
	26.9283	0.0215295	-0.0207568	2.76354	0	0	1	3.43225	-0.238023
	26.8721	0.0214482	-0.0186227	2.76065	0	0	1	3.43623	-0.200931
	26.7913	0.0213261	-0.0148192	2.75665	0	0	1	3.4418	-0.233779
	26.72	0.0212142	-0.0108386	2.75325	0	0	1	3.44658	-0.234914
	26.647	0.0210959	-0.00622448	2.74988	0	0	1	3.45136	-0.232179
	26.5725	0.0209717	-0.00100463	2.74653	0	0	1	3.45615	-0.228928
	26.4965	0.0208418	0.00479033	2.7432	0	0	1	3.46093	-0.225561
	26.4192	0.0207068	0.0111295	2.7399	0	0	1	3.46572	-0.222138
	26.3539	0.0205905	0.0168057	2.73716	0	0	1	3.4697	-0.185165
	26.2879	0.020471	0.0228226	2.73444	0	0	1	3.47368	-0.151563
	26.2078	0.0203239	0.0304677	2.73118	0	0	1	3.47846	-0.151606
	26.1403	0.0201982	0.037169	2.72849	0	0	1	3.48243	-0.125669
	26.0817	0.0200773	0.0448356	2.72572	0	0	1	3.48631	-0.0997289
	25.9901	0.0199132	0.0528777	2.7226	0	0	1	3.49115	-0.10563
	25.9211	0.0197802	0.0604166	2.71994	0	0	1	3.49511	-0.087087
	25.8378	0.0196182	0.0697591	2.71677	0	0	1	3.49985	-0.0920276
	25.754	0.0194536	0.0793939	2.71361	0	0	1	3.50457	-0.0986304
	25.6839	0.0193148	0.0876244	2.71099	0	0	1	3.5085	-0.080568
	25.5994	0.0191465	0.0977203	2.70785	0	0	1	3.51321	-0.0850469
	25.5287	0.019005	0.106296	2.70525	0	0	1	3.51712	-0.0687505
	25.4579	0.0188625	0.115004	2.70266	0	0	1	3.52102	-0.0537005
	25.3728	0.0186904	0.125606	2.69956	0	0	1	3.52569	-0.0591672
	25.2876	0.0185175	0.136348	2.69647	0	0	1	3.53034	-0.0661663
	25.2023	0.0183438	0.147202	2.69339	0	0	1	3.53498	-0.0726211
	25.1311	0.0181986	0.156316	2.69083	0	0	1	3.53883	-0.0576215
	25.0458	0.0180242	0.167317	2.68777	0	0	1	3.54344	-0.061842
	24.9747	0.0178789	0.176521	2.68523	0	0	1	3.54727	-0.048333
	24.8896	0.0177045	0.187592	2.68219	0	0	1	3.55185	-0.0527148
	24.8045	0.0175305	0.198669	2.67916	0	0	1	3.55641	-0.0584182
	24.7338	0.0173859	0.207889	2.67664	0	0	1	3.5602	-0.0451349
	24.6492	0.0172129	0.218926	2.67362	0	0	1	3.56473	-0.0490181
	24.5788	0.0170694	0.228086	2.67111	0	0	1	3.56849	-0.0371589
	24.4946	0.0168981	0.239019	2.66811	0	0	1	3.57299	-0.0411303
	24.4247	0.0167561	0.248068	2.66562	0	0	1	3.57672	-0.0306197
	24.3412	0.016587	0.258839	2.66263	0	0	1	3.58119	-0.0345713
	24.258	0.0164192	0.269499	2.65965	0	0	1	3.58563	-0.0396555
	24.1889	0.0162806	0.278286	2.65717	0	0	1	3.58932	-0.0291096
	24.1064	0.0161156	0.288704	2.6542	0	0	1	3.59373	-0.0325658
	24.0244	0.0159525	0.298971	2.65123	0	0	1	3.59813	-0.0371144
	23.9428	0.0157911	0.309075	2.64828	0	0	1	3.6025	-0.041349
	23.8617	0.0156317	0.319004	2.64533	0	0	1	3.60685	-0.0450843
	23.7944	0.0155004	0.327138	2.64287	0	0	1	3.61047	-0.0325323
	23.7142	0.0153447	0.336721	2.63993	0	0	1	3.61479	-0.0348053
	23.6477	0.0152166	0.344553	2.63749	0	0	1	3.61837	-0.0242683
	23.5684	0.015065	0.35376	2.63456	0	0	1	3.62266	-0.0268128
	23.5027	0.0149403	0.361267	2.63212	0	0	1	3.62621	-0.0180224
	23.4244	0.0147929	0.370071	2.6292	0	0	1	3.63046	-0.0206397
	23.3596	0.0146719	0.377233	2.62677	0	0	1	3.63399	-0.0132604
	23.2823	0.0145289	0.385614	2.62386	0	0	1	3.6382	-0.0158115
	23.2183	0.0144116	0.392415	2.62144	0	0	1	3.6417	-0.00959886
	23.1421	0.0142732	0.400355	2.61853	0	0	1	3.64588	-0.0119956
	23.0665	0.0141373	0.408048	2.61563	0	0	1	3.65004	-0.0152074
	23.004	0.014026	0.41427	2.61322	0	0	1	3.6535	-0.00899382
	22.9418	0.0139165	0.420316	2.61081	0	0	1	3.65694	-0.0041528
	22.8678	0.0137874	0.42734	2.60793	0	0	1	3.66105	-0.00601872
	22.7944	0.0136609	0.43411	2.60504	0	0	1	3.66514	-0.00866618
	22.7336	0.0135575	0.439556	2.60265	0	0	1	3.66854	-0.00427762
	22.6733	0.0134558	0.444825	2.60025	0	0	1	3.67193	-0.00120682
	22.6015	0.0133363	0.450913	2.59738	0	0	1	3.67597	-0.00245318
	22.5422	0.0132386	0.455791	2.59499	0	0	1	3.67933	-0.000450915
	22.4715	0.0131237	0.461411	2.59213	0	0	1	3.68334	-0.00148115
	22.4014	0.0130115	0.466777	2.58927	0	0	1	3.68734	-0.0031516
	22.3435	0.0129198	0.471057	2.58689	0	0	1	3.69065	-0.000756792
	22.286	0.01283	0.475163	2.58451	0	0	1	3.69396	0.000303992
	22.2175	0.0127244	0.479863	2.58166	0	0	1	3.69791	-7.53966e-05
	22.1497	0.0126213	0.484317	2.57882	0	0	1	3.70184	-0.00104251
	22.0936	0.0125373	0.487844	2.57645	0	0	1	3.7051	0.000178792
	22.0268	0.0124387	0.491857	2.57361	0	0	1	3.70901	-0.000285193
	21.9716	0.0123584	0.495021	2.57125	0	0	1	3.71224	0.00028242
	21.9059	0.0122641	0.498605	2.56842	0	0	1	3.71612	0.000134234
	21.8516	0.0121874	0.501416	2.56606	0	0	1	3.71933	8.18905e-05
	21.787	0.0120974	0.504584	2.56324	0	0	1	3.72317	0.000249646
	21.7229	0.0120096	0.507533	2.56042	0	0	1	3.727	-1.6758e-05
	21.6699	0.0119382	0.509825	2.55807	0	0	1	3.73017	0.000114765
	21.6173	0.0118682	0.511971	2.55572	0	0	1	3.73334	-0.00127376
	21.5547	0.0117862	0.514356	2.55291	0	0	1	3.73713	-0.000392622
	21.503	0.0117195	0.516189	2.55058	0	0	1	3.74027	-0.00216718
	21.4516	0.0116542	0.517886	2.54824	0	0	1	3.7434	-0.00533413
	21.3904	0.0115777	0.519744	2.54544	0	0	1	3.74714	-0.00313669
	21.3399	0.0115154	0.52115	2.54311	0	0	1	3.75025	-0.00620122
	21.2797	0.0114424	0.522671	2.54032	0	0	1	3.75397	-0.00382012
	21.2299	0.0113831	0.523803	2.53799	0	0	1	3.75706	-0.0071751
	21.1805	0.0113249	0.524816	2.53567	0	0	1	3.76014	-0.0119233
	21.1217	0.0112568	0.525879	2.53289	0	0	1	3.76381	-0.00825079
	21.073	0.0112014	0.526642	2.53058	0	0	1	3.76687	-0.0125636
	21.0151	0.0111364	0.527415	2.5278	0	0	1	3.77052	-0.00884698
	20.9673	0.0110835	0.527945	2.52549	0	0	1	3.77356	-0.0134067
	20.9103	0.0110215	0.528448	2.52272	0	0	1	3.77719	-0.009673
	20.8631	0.010971	0.528762	2.52042	0	0	1	3.7802	-0.0145131
	20.807	0.0109118	0.529017	2.51766	0	0	1	3.7838	-0.0107109
	20.7514	0.010854	0.529144	2.5149	0	0	1	3.7874	-0.00718945
	20.7054	0.010807	0.529158	2.51261	0	0	1	3.79038	-0.0118806
	20.6506	0.0107517	0.529068	2.50986	0	0	1	3.79394	-0.0089681
	20.5962	0.0106978	0.528868	2.50711	0	0	1	3.7975	-0.00615288
	20.5512	0.0106538	0.528621	2.50483	0	0	1	3.80045	-0.0108845
	20.4977	0.0106021	0.528234	2.50209	0	0	1	3.80398	-0.0084426
	20.4445	0.0105516	0.527753	2.49935	0	0	1	3.8075	-0.00597302
	20.3918	0.0105022	0.527185	2.49662	0	0	1	3.81101	-0.00414632
	20.3482	0.0104619	0.526648	2.49435	0	0	1	3.81392	-0.00861991
	20.2962	0.0104144	0.525931	2.49163	0	0	1	3.8174	-0.00694343
	20.2447	0.0103679	0.525143	2.48891	0	0	1	3.82088	-0.0050924
	20.1935	0.0103223	0.524287	2.48619	0	0	1	3.82434	-0.00369346
	20.1511	0.010285	0.523526	2.48393	0	0	1	3.82721	-0.00822513
	20.1006	0.0102411	0.522559	2.48122	0	0	1	3.83065	-0.00687139
	20.0561	0.0102037	0.521603	2.47899	0	0	1	3.83353	-0.0126844
	20.009	0.0101626	0.520653	2.47627	0	0	1	3.83693	-0.0104485
	19.9596	0.0101208	0.519548	2.47357	0	0	1	3.84034	-0.00812774
	19.9187	0.0100866	0.518597	2.47133	0	0	1	3.84317	-0.0141387
	19.8699	0.0100461	0.517421	2.46864	0	0	1	3.84656	-0.0120291
	19.8295	0.0100129	0.516417	2.4664	0	0	1	3.84938	-0.0189322
	19.7813	0.00997353	0.515186	2.46372	0	0	1	3.85274	-0.0161283
	19.7415	0.00994118	0.514141	2.46149	0	0	1	3.85554	-0.0236872
	19.6939	0.00990287	0.512867	2.45882	0	0	1	3.85889	-0.0202186
	19.6468	0.00986507	0.511575	2.45615	0	0	1	3.86223	-0.0164237
	19.5999	0.00982776	0.51027	2.45348	0	0	1	3.86556	-0.0133795
	19.5611	0.00979702	0.509173	2.45126	0	0	1	3.86832	-0.0208606
	19.5149	0.00976051	0.50785	2.4486	0	0	1	3.87163	-0.0182714
	19.4689	0.00972441	0.506523	2.44595	0	0	1	3.87493	-0.0152179
	19.4233	0.00968869	0.505194	2.4433	0	0	1	3.87822	-0.0127279
	19.378	0.00965331	0.503866	2.44065	0	0	1	3.8815	-0.0107697
	19.3555	0.00963575	0.503203	2.43933	0	0	1	3.88314	-0.0454876
	19.3106	0.00960084	0.501883	2.43669	0	0	1	3.8864	-0.0426608
	19.2587	0.00956049	0.500352	2.43362	0	0	1	3.8902	-0.0220343
	19.2145	0.00952621	0.499051	2.43098	0	0	1	3.89345	-0.0174838
	19.1707	0.00949217	0.497763	2.42836	0	0	1	3.89668	-0.0149251
	19.1271	0.00945836	0.49649	2.42573	0	0	1	3.89991	-0.0130019
	19.0838	0.00942476	0.495234	2.42311	0	0	1	3.90312	-0.011483
	19.0408	0.00939135	0.493997	2.4205	0	0	1	3.90633	-0.0102735
	18.9981	0.00935811	0.492781	2.41788	0	0	1	3.90953	-0.0093084
	18.9556	0.00932503	0.491588	2.41527	0	0	1	3.91271	-0.00853843
	18.9135	0.00929209	0.490418	2.41267	0	0	1	3.91589	-0.00792531
	18.8716	0.00925929	0.489274	2.41007	0	0	1	3.91906	-0.00743917
	18.8369	0.00923204	0.48834	2.40791	0	0	1	3.9217	-0.0148539
	18.7954	0.00919944	0.487245	2.40531	0	0	1	3.92485	-0.0144096
	18.7543	0.00916695	0.486178	2.40272	0	0	1	3.928	-0.0131843
	18.7134	0.00913455	0.48514	2.40014	0	0	1	3.93114	-0.0121021
	18.6728	0.00910223	0.484132	2.39756	0	0	1	3.93427	-0.0112209
	18.6324	0.00906999	0.483154	2.39498	0	0	1	3.93739	-0.0105121
	18.5923	0.00903782	0.482207	2.39241	0	0	1	3.9405	-0.00994523
	18.5525	0.00900571	0.481292	2.38984	0	0	1	3.9436	-0.00949511
	18.5195	0.008979	0.480554	2.3877	0	0	1	3.94618	-0.017837
	18.4801	0.008947	0.479697	2.38513	0	0	1	3.94927	-0.0174467
	18.441	0.00891505	0.478873	2.38258	0	0	1	3.95235	-0.0161738
	18.4021	0.00888315	0.478081	2.38002	0	0	1	3.95542	-0.0150353
	18.3635	0.0088513	0.477321	2.37747	0	0	1	3.95848	-0.0141013
	18.3252	0.0088195	0.476594	2.37492	0	0	1	3.96154	-0.0133452
	18.2871	0.00878774	0.475898	2.37238	0	0	1	3.96458	-0.012737
	18.2555	0.00876131	0.475343	2.37026	0	0	1	3.96712	-0.0221445
	18.2179	0.00872963	0.474706	2.36772	0	0	1	3.97015	-0.0216201
	18.1805	0.00869799	0.4741	2.36519	0	0	1	3.97317	-0.0201186
	18.1434	0.0086664	0.473525	2.36265	0	0	1	3.97619	-0.0187743
	18.1065	0.00863486	0.472981	2.36013	0	0	1	3.9792	-0.017665
	18.076	0.00860861	0.47255	2.35802	0	0	1	3.9817	-0.0281859
	18.0396	0.00857717	0.47206	2.3555	0	0	1	3.9847	-0.027222
	18.0034	0.00854577	0.471599	2.35299	0	0	1	3.98768	-0.0252105
	17.9675	0.00851443	0.471167	2.35047	0	0	1	3.99066	-0.0234275
	17.9319	0.00848316	0.470761	2.34796	0	0	1	3.99363	-0.0219514
	17.8965	0.00845194	0.470383	2.34545	0	0	1	3.9966	-0.0207405
	17.8671	0.00842598	0.470087	2.34337	0	0	1	3.99906	-0.0320458
	17.8322	0.00839489	0.469756	2.34086	0	0	1	4.00201	-0.0310052
	17.7975	0.00836387	0.46945	2.33837	0	0	1	4.00496	-0.028841
	17.7631	0.00833293	0.469167	2.33587	0	0	1	4.00789	-0.026916
	17.7289	0.00830208	0.468907	2.33338	0	0	1	4.01082	-0.0253159
	17.6949	0.00827131	0.468669	2.33089	0	0	1	4.01374	-0.0239978
	17.6612	0.00824063	0.468453	2.32841	0	0	1	4.01666	-0.0229148
	17.6278	0.00821004	0.468256	2.32592	0	0	1	4.01957	-0.0220278
	17.5945	0.00817956	0.468079	2.32345	0	0	1	4.02247	-0.0213048
	17.567	0.00815423	0.467946	2.32138	0	0	1	4.02488	-0.0332041
	17.5397	0.00812898	0.467826	2.31932	0	0	1	4.02728	-0.0478789
	17.5072	0.00809879	0.467696	2.31685	0	0	1	4.03017	-0.0456477
	17.4802	0.00807372	0.467601	2.31479	0	0	1	4.03256	-0.0597555
	17.4481	0.00804375	0.4675	2.31233	0	0	1	4.03543	-0.0559394
