0.046435	3.0025	6.49184
0.046878	3.39191	-8.20496
0.047211	3.40235	-8.35799
0.04754	3.41298	-8.49042
0.047839	3.42196	-8.57425
0.048138	3.42924	-8.62534
0.048872	3.48867	-9.46863
0.049201	3.49235	-9.48554
0.049497	3.50164	-9.51389
0.049801	3.51292	-9.54108
0.05025	3.51672	-9.55316
0.050884	3.57268	-10.3404
0.051287	3.58611	-10.3559
0.051355	3.58611	-10.3559
0.051761	3.59583	-10.3591
0.052072	3.60565	-10.3616
0.052376	3.61759	-10.3605
0.053237	3.62968	-10.3573
0.053672	3.69684	-11.147
0.053976	3.7092	-11.1404
0.054248	3.72172	-11.1332
0.054525	3.73438	-11.0549
0.05468	3.74683	-11.0475
0.054953	3.75869	-11.038
0.055221	3.76999	-11.027
0.056181	3.78073	-11.0808
0.056454	3.8469	-11.9335
0.056771	3.85937	-11.919
0.057038	3.86843	-11.9097
0.057307	3.87945	-11.899
0.057587	3.89065	-11.889
0.057858	3.90201	-11.8796
0.058137	3.91355	-11.8705
0.059212	3.92524	-11.8619
0.05952	3.99697	-12.6823
0.059791	4.00899	-12.6743
0.060063	4.02116	-12.6666
0.060333	4.03349	-12.6591
0.06051	4.03349	-12.6591
0.060803	4.04598	-12.6519
0.061119	4.06073	-12.6435
0.061994	4.07354	-12.6369
0.062258	4.143	-13.4028
0.062548	4.15605	-13.3959
0.062848	4.16924	-13.3896
0.063143	4.18258	-13.3835
0.063432	4.19605	-13.3775
0.06373	4.20966	-13.3717
0.064016	4.2234	-13.3661
0.064871	4.2234	-13.3673
0.065207	4.31184	-14.1342
0.065478	4.32595	-14.1289
0.065752	4.34019	-14.1239
0.066024	4.35216	-14.1201
0.066231	4.35216	-14.1201
0.066473	4.36663	-14.1153
0.066769	4.38123	-14.1108
0.067764	4.39595	-14.1065
0.068052	4.4725	-14.9773
0.068348	4.48744	-14.9731
0.068646	4.50249	-14.9693
0.068947	4.51767	-14.9657
0.069251	4.53295	-14.9622
0.069546	4.54835	-14.9589
0.069938	4.56386	-14.9558
0.070694	4.64772	-15.7772
0.071016	4.6582	-15.7759
0.071336	4.67402	-15.7729
0.071657	4.68728	-15.7711
0.07197	4.70329	-15.7686
0.072286	4.7194	-15.7666
0.072585	4.73562	-15.7647
0.073625	4.75193	-15.763
0.073903	4.8356	-16.3581
0.074203	4.84936	-16.3572
0.074505	4.86595	-16.3559
0.0748	4.88265	-16.355
0.075099	4.89943	-16.3542
0.075366	4.91631	-16.3537
0.075667	4.93329	-16.3533
0.076549	4.95035	-16.3543
0.076834	5.03293	-17.1755
0.077144	5.05305	-17.1754
0.077412	5.06749	-17.1762
0.077701	5.0849	-17.1767
0.077984	5.10239	-17.1776
0.078269	5.12291	-17.1787
0.078592	5.14059	-17.1802
0.079421	5.14059	-17.1813
0.079773	5.23952	-17.914
0.080053	5.25742	-17.9156
0.080326	5.2754	-17.9177
0.080538	5.2754	-17.9177
0.080784	5.29347	-17.9201
0.081087	5.31465	-17.923
0.081408	5.33288	-17.926
0.082418	5.3512	-17.9291
0.082717	5.43717	-18.6615
0.083017	5.45563	-18.6648
0.083322	5.47416	-18.6686
0.083595	5.49276	-18.6725
0.083888	5.51145	-18.6767
0.084177	5.5302	-18.6812
0.084465	5.54903	-18.6859
0.085311	5.64297	-19.4422
0.085605	5.65562	-19.4462
0.085893	5.67465	-19.4512
0.086221	5.69375	-19.4568
0.086508	5.71292	-19.4627
0.086797	5.73215	-19.4688
0.087094	5.75146	-19.4752
0.087386	5.77083	-19.4819
0.088285	5.77083	-19.483
0.088595	5.87612	-20.2745
0.088769	5.87612	-20.2745
0.089038	5.89567	-20.2816
0.089334	5.91528	-20.2892
0.089611	5.93496	-20.2971
0.089962	5.958	-20.3064
0.090252	5.97452	-20.3138
0.091208	5.99439	-20.3223
0.091506	6.08492	-20.9397
0.091814	6.1049	-20.9487
0.092102	6.12495	-20.9572
0.092391	6.14506	-20.9678
0.092676	6.16523	-20.9778
0.092959	6.18883	-20.9896
0.093163	6.20913	-21.0004
0.093883	6.20913	-21.0004
0.094277	6.30493	-21.7164
0.094558	6.31853	-21.7288
0.094993	6.3595	-21.7402
0.095169	6.3595	-21.7506
0.095437	6.38007	-21.7605
0.095678	6.40414	-21.7737
0.095952	6.42483	-21.7852
0.096815	6.44558	-21.7968
0.097088	6.53916	-22.4472
0.09736	6.56001	-22.4591
0.097656	6.58092	-22.4712
0.097942	6.60188	-22.4834
0.098282	6.6229	-22.4958
0.098559	6.64396	-22.5083
0.099546	6.66509	-22.5209
0.099905	6.7598	-23.1202
0.100192	6.77748	-23.1308
0.100535	6.79874	-23.1438
0.100847	6.8165	-23.1546
0.101135	6.8343	-23.1655
0.101421	6.8557	-23.1788
0.101706	6.87358	-23.1897
0.102407	6.89149	-23.2008
0.102967	6.98436	-23.8223
0.103296	7.00233	-23.8336
0.103589	7.02395	-23.8472
0.103881	7.04561	-23.8608
0.104166	7.06371	-23.8721
0.104473	7.08183	-23.8835
0.10466	7.08183	-23.8835
0.105016	7.10363	-23.8973
0.105753	7.20137	-24.5438
0.106057	7.21595	-24.5529
0.106361	7.23787	-24.567
0.106663	7.26351	-24.5833
0.106993	7.28553	-24.5971
0.107324	7.32234	-24.6203
0.107497	7.32234	-24.6203
0.108563	7.34449	-24.5378
0.108798	7.43927	-25.1657
0.109134	7.45779	-25.1775
0.109457	7.49865	-25.2032
0.109629	7.49865	-25.2032
0.109933	7.521	-25.2174
0.110235	7.5434	-25.2314
0.110837	7.56584	-25.2454
0.111427	7.67029	-25.9123
0.111612	7.68531	-25.9213
0.111892	7.70787	-25.9356
0.112133	7.72671	-25.9471
0.112479	7.76826	-25.9728
0.112774	7.78719	-25.9842
0.11298	7.78719	-25.9842
0.11399	7.80996	-25.9973
0.114316	7.92731	-26.6277
0.114582	7.95018	-26.6416
0.114753	7.95018	-26.6416
0.115057	7.97309	-26.6553
0.115379	7.99605	-26.6691
0.115656	8.01522	-26.6803
0.116087	8.03441	-26.6908
0.116889	8.15231	-27.1622
0.117175	8.17545	-27.1967
0.117474	8.19476	-27.2077
0.117768	8.2141	-27.2188
0.118057	8.23734	-27.2323
0.118346	8.25675	-27.2432
0.118529	8.25675	-27.2432
0.118914	8.28007	-27.2565
0.119603	8.38476	-27.7573
0.119912	8.39645	-27.7635
0.120255	8.41987	-27.7769
0.12065	8.44333	-27.7899
0.121042	8.46291	-27.8005
0.12141	8.48252	-27.8111
0.121786	8.50609	-27.824
0.122401	8.5297	-27.8367
0.123324	8.63558	-28.3762
0.123648	8.65532	-28.3866
0.123995	8.67903	-28.3992
0.124345	8.69882	-28.4093
0.124719	8.72261	-28.4217
0.125068	8.72261	-28.4208
0.12524	8.74246	-28.4317
0.125592	8.76632	-28.444
0.126624	8.80617	-28.4634
0.126785	8.8924	-28.9104
0.127078	8.92435	-28.9271
0.127392	8.94436	-28.9364
0.127784	8.97242	-28.9503
0.128177	8.99249	-28.9596
0.128469	9.00857	-28.9671
0.128796	9.03675	-28.9807
0.12996	9.15343	-29.4991
0.130241	9.17767	-29.5102
0.130429	9.17767	-29.5102
0.130803	9.20194	-29.5212
0.13117	9.2222	-29.5302
0.13146	9.24655	-29.5411
0.131831	9.27093	-29.5519
0.132231	9.29535	-29.5625
0.133357	9.4132	-30.1264
0.133632	9.4377	-30.1367
0.133945	9.46224	-30.147
0.134331	9.48271	-30.1553
0.134565	9.48271	-30.1553
0.134825	9.50732	-30.1655
0.135209	9.53607	-30.1773
0.13549	9.55252	-30.1835
0.136637	9.57311	-30.1918
0.136956	9.68741	-30.6339
0.137253	9.70805	-30.6418
0.137539	9.73286	-30.6513
0.137866	9.7577	-30.6607
0.138231	9.77843	-30.6683
0.138602	9.80334	-30.6776
0.138889	9.82829	-30.6866
0.139505	9.92013	-31.1322
0.139683	9.92013	-31.1322
0.139996	9.95762	-31.1459
0.140327	9.98266	-31.1544
0.140668	10.0077	-31.1631
0.141039	10.0328	-31.1717
0.141345	10.058	-31.1802
0.141672	10.0832	-31.1885
0.142852	10.0832	-31.1885
0.143232	10.2098	-31.661
0.143466	10.2351	-31.6689
0.143807	10.2562	-31.6756
0.144144	10.2815	-31.6835
0.144421	10.3069	-31.6913
0.144736	10.3323	-31.699
0.145057	10.3534	-31.7053
0.146199	10.3534	-31.7049
0.146446	10.4758	-32.0803
0.146729	10.5013	-32.0876
0.147016	10.5226	-32.0936
0.147315	10.5482	-32.1009
0.147682	10.5695	-32.1067
0.14806	10.5952	-32.1138
0.148393	10.6208	-32.1207
0.149401	10.7165	-32.4975
0.14974	10.7679	-32.5186
0.15005	10.7851	-32.523
0.150352	10.8109	-32.5297
0.150647	10.8367	-32.5361
0.151001	10.8583	-32.5414
0.151412	10.8885	-32.5488
0.151745	10.9101	-32.5539
0.152764	11.0062	-32.9324
0.153063	11.0365	-32.9396
0.15338	11.0625	-32.9456
0.153617	11.0886	-32.9515
0.153995	11.1146	-32.9574
0.1543	11.1408	-32.9631
0.154686	11.1669	-32.9688
0.155102	11.1931	-32.9744
0.156072	11.1931	-32.9744
0.15639	11.319	-33.2997
0.156696	11.3452	-33.3051
0.157056	11.3715	-33.3105
0.157431	11.3978	-33.3157
0.157706	11.4198	-33.32
0.158007	11.4462	-33.3251
0.15834	11.4682	-33.3293
0.159078	11.4947	-33.252
0.159819	11.6192	-33.7044
0.160178	11.6412	-33.7084
0.160499	11.6678	-33.7132
0.160866	11.6944	-33.7179
0.161098	11.6944	-33.7179
0.161448	11.7254	-33.7234
0.161822	11.761	-33.7294
0.162686	11.761	-33.7294
0.163086	-5	0
0.163424	-5	0
0.163788	-5	0
0.164104	-5	0
0.164392	-5	0
0.164781	-5	0
0.165102	-5	0
0.165792	-5	0
0.166363	-5	0
0.166641	-5	0
0.167007	-5	0
0.16736	-5	0
0.167647	-5	0
0.167977	-5	0
0.168202	-5	0
0.168744	-5	0
0.169483	-5	0
0.169775	-5	0
0.170066	-5	0
0.170425	-5	0
0.170663	-5	0
0.170855	-5	0
0.171291	-5	0
0.171788	-5	0
0.172582	-5	0
0.172888	-5	0
0.173078	-5	0
0.173364	-5	0
0.173681	-5	0
0.173898	-5	0
0.174189	-5	0
0.174529	-5	0
0.17531	-5	0
0.175612	-5	0
0.175882	-5	0
0.176192	-5	0
0.176509	-5	0
0.176809	-5	0
0.177079	-5	0
0.177418	-5	0
0.178306	-5	0
0.17859	-5	0
0.17887	-5	0
0.179149	-5	0
0.179476	-5	0
0.179751	-5	0
0.180031	-5	0
0.180336	-5	0
0.181371	-5	0
0.18156	-5	0
0.181829	-5	0
0.182164	-5	0
0.18243	-5	0
0.182703	-5	0
0.183026	-5	0
0.183387	-5	0
0.184359	-5	0
0.184593	-5	0
0.184961	-5	0
0.185229	-5	0
0.185598	-5	0
0.185981	-5	0
0.186312	-5	0
0.186685	-5	0
0.187832	-5	0
0.188065	-5	0
0.188379	-5	0
0.188614	-5	0
0.188964	-5	0
0.189264	-5	0
0.189578	-5	0
0.190079	-5	0
0.190902	-5	0
0.191141	-5	0
0.191386	-5	0
0.191749	-5	0
0.192088	-5	0
0.192426	-5	0
0.192744	-5	0
0.19361	-5	0
0.194129	-5	0
0.194475	-5	0
0.194785	-5	0
0.195115	-5	0
0.195447	-5	0
0.195679	-5	0
0.195977	-5	0
0.197104	-5	0
0.197439	-5	0
0.197737	-5	0
0.197939	-5	0
0.19826	-5	0
0.198565	-5	0
0.198913	-5	0
0.199264	-5	0
0.200271	-5	0
0.200665	-5	0
0.200961	-5	0
0.201302	-5	0
0.201647	-5	0
0.201982	-5	0
0.202288	-5	0
0.202509	-5	0
0.203295	-5	0
0.203751	-5	0
0.204054	-5	0
0.204376	-5	0
0.204706	-5	0
0.2051	-5	0
0.205467	-5	0
0.205743	-5	0
0.206386	-5	0
0.206917	-5	0
0.207127	-5	0
0.207431	-5	0
0.207735	-5	0
0.208006	-5	0
0.20832	-5	0
0.208656	-5	0
0.20933	-5	0
0.209885	-5	0
0.210166	-5	0
0.210353	-5	0
0.210665	-5	0
0.211004	-5	0
0.211286	-5	0
0.211582	-5	0
0.211882	-5	0
0.212826	-5	0
0.213116	-5	0
0.213389	-5	0
0.213612	-5	0
0.213804	-5	0
0.214131	-5	0
0.214348	-5	0
0.215213	-5	0
0.215501	-5	0
0.215861	-5	0
0.216219	-5	0
0.216553	-5	0
0.216843	-5	0
0.217153	-5	0
0.217463	-5	0
0.218406	-5	0
0.218703	-5	0
0.219007	-5	0
0.219343	-5	0
0.219681	-5	0
0.219989	-5	0
0.220275	-5	0
0.220566	-5	0
0.221425	-5	0
0.221726	-5	0
0.221994	-5	0
0.222228	-5	0
0.222527	-5	0
0.222848	-5	0
0.223119	-5	0
0.223407	-5	0
0.224146	-5	0
0.224447	-5	0
0.224688	-5	0
0.225017	-5	0
0.225312	-5	0
0.225589	-5	0
0.225921	-5	0
0.226253	-5	0
0.226959	-5	0
0.227283	-5	0
0.227637	-5	0
0.227941	-5	0
0.228277	-5	0
0.228663	-5	0
0.228983	-5	0
0.229348	-5	0
0.230255	-5	0
0.230567	-5	0
0.230872	-5	0
0.231175	-5	0
